file	context	selector	property	old_value	final_value	old_rule	final_rule
src/css/trending/04-trending-refinements.css		#trendingMaster .trending-pair:hover:not(#__av_prio_a#__av_prio_b), #trendingMaster .trending-pair:focus-within:not(#__av_prio_a#__av_prio_b)	box-shadow	0 12px 28px rgba(0,0,0,.34), 0 0 0 1px color-mix(in srgb, var(--avt-rank-color) 10%, transparent)	0 13px 28px rgba(0,0,0,.28), 0 0 18px color-mix(in srgb, var(--avt-rank-color) 7%, transparent)	19	98
src/css/trending/04-trending-refinements.css		#trendingMaster .trending-pair:hover:not(#__av_prio_a#__av_prio_b), #trendingMaster .trending-pair:focus-within:not(#__av_prio_a#__av_prio_b)	box-shadow	0 12px 24px rgba(0,0,0,.28), 0 0 0 1px color-mix(in srgb, var(--avt-rank-color) 7%, transparent)	0 13px 28px rgba(0,0,0,.28), 0 0 18px color-mix(in srgb, var(--avt-rank-color) 7%, transparent)	62	98
src/css/trending/04-trending-refinements.css		#trendingMaster .trending-pair:hover:not(#__av_prio_a#__av_prio_b), #trendingMaster .trending-pair:focus-within:not(#__av_prio_a#__av_prio_b)	box-shadow	0 12px 24px rgba(0,0,0,.24)	0 13px 28px rgba(0,0,0,.28), 0 0 18px color-mix(in srgb, var(--avt-rank-color) 7%, transparent)	72	98
src/css/trending/04-trending-refinements.css		#trendingMaster .trending-pair:hover:not(#__av_prio_a#__av_prio_b), #trendingMaster .trending-pair:focus-within:not(#__av_prio_a#__av_prio_b)	box-shadow	0 12px 26px rgba(0,0,0,.28), inset 0 1px 0 rgba(255,255,255,.035)	0 13px 28px rgba(0,0,0,.28), 0 0 18px color-mix(in srgb, var(--avt-rank-color) 7%, transparent)	79	98
src/css/trending/04-trending-refinements.css		#trendingMaster .trending-pair:hover:not(#__av_prio_a#__av_prio_b), #trendingMaster .trending-pair:focus-within:not(#__av_prio_a#__av_prio_b)	box-shadow	0 14px 30px rgba(0,0,0,.30), 0 0 18px color-mix(in srgb, var(--avt-rank-color) 10%, transparent)	0 13px 28px rgba(0,0,0,.28), 0 0 18px color-mix(in srgb, var(--avt-rank-color) 7%, transparent)	88	98
src/css/trending/04-trending-refinements.css		#trendingMaster .trending-pair::after	filter	blur(.2px)	blur(12px)	45	84
src/css/trending/04-trending-refinements.css		#trendingMaster .trending-pair::after	filter	saturate(1.04)	blur(12px)	50	84
src/css/trending/04-trending-refinements.css		#trendingMaster .trending-pair::after	filter	saturate(1.02)	blur(12px)	56	84
src/css/trending/04-trending-refinements.css		#trendingMaster .trending-pair:hover:not(#__av_prio_a#__av_prio_b)::after, #trendingMaster .trending-pair:focus-within:not(#__av_prio_a#__av_prio_b)::after	opacity	.92	.82	49	96
src/css/trending/04-trending-refinements.css		#trendingMaster .trending-pair:hover:not(#__av_prio_a#__av_prio_b)::after, #trendingMaster .trending-pair:focus-within:not(#__av_prio_a#__av_prio_b)::after	opacity	.94	.82	54	96
src/css/trending/04-trending-refinements.css		#trendingMaster .trending-pair:hover:not(#__av_prio_a#__av_prio_b)::after, #trendingMaster .trending-pair:focus-within:not(#__av_prio_a#__av_prio_b)::after	opacity	.98	.82	60	96
src/css/trending/04-trending-refinements.css		#trendingMaster .trending-pair:hover:not(#__av_prio_a#__av_prio_b)::after, #trendingMaster .trending-pair:focus-within:not(#__av_prio_a#__av_prio_b)::after	opacity	1	.82	70	96
src/css/trending/04-trending-refinements.css		#trendingMaster .trending-pair:hover:not(#__av_prio_a#__av_prio_b)::after, #trendingMaster .trending-pair:focus-within:not(#__av_prio_a#__av_prio_b)::after	opacity	.38	.82	78	96
src/css/trending/04-trending-refinements.css		#trendingMaster .trending-pair:hover:not(#__av_prio_a#__av_prio_b)::after, #trendingMaster .trending-pair:focus-within:not(#__av_prio_a#__av_prio_b)::after	opacity	.55	.82	87	96
src/css/trending/04-trending-refinements.css		#trendingMaster .trending-pair:hover::after, #trendingMaster .trending-pair:focus-within::after	filter	saturate(1.08) brightness(1.02)	blur(15px)	53	77
src/css/trending/04-trending-refinements.css		#trendingMaster .trending-pair:hover::after, #trendingMaster .trending-pair:focus-within::after	filter	saturate(1.07) brightness(1.02)	blur(15px)	59	77
src/css/trending/04-trending-refinements.css		#trendingMaster .trending-pair:hover::after, #trendingMaster .trending-pair:focus-within::after	filter	saturate(1.03)	blur(15px)	69	77
src/css/trending/04-trending-refinements.css		#trendingMaster .trending-pair:hover::after, #trendingMaster .trending-pair:focus-within::after	box-shadow	inset 0 0 0 1px color-mix(in srgb, var(--avt-rank-color) 18%, rgba(255,255,255,.03)),     inset 0 14px 24px rgba(255,255,255,.025),     inset 0 -18px 28px rgba(0,0,0,.13)	inset 0 -26px 40px color-mix(in srgb, var(--avt-rank-color) 8%, transparent), 0 18px 30px rgba(0,0,0,.12)	53	69
src/css/trending/04-trending-refinements.css		#trendingMaster .trending-pair::before	transition	opacity .28s ease, box-shadow .28s ease, border-color .28s ease	opacity .28s ease, filter .28s ease	55	73
src/css/trending/04-trending-refinements.css		#trendingMaster .trending-pair::before	transition	opacity .28s ease, box-shadow .28s ease	opacity .28s ease, filter .28s ease	67	73
src/css/trending/04-trending-refinements.css		#trendingMaster .trending-pair::after	transition	opacity .28s ease, filter .28s ease, box-shadow .28s ease	opacity .3s ease, filter .3s ease	56	74
src/css/trending/04-trending-refinements.css		#trendingMaster .trending-pair::after	transition	opacity .28s ease, box-shadow .28s ease, filter .28s ease	opacity .3s ease, filter .3s ease	65	74
src/css/trending/04-trending-refinements.css		#trendingMaster .trending-pair:hover::before, #trendingMaster .trending-pair:focus-within::before	opacity	1	.78	61	76
src/css/trending/04-trending-refinements.css		#trendingMaster .trending-pair::after	border-radius	inherit	0 0 17px 17px	65	92
src/css/trending/04-trending-refinements.css		#trendingMaster .trending-pair::after	border-radius	50%	0 0 17px 17px	84	92
src/css/trending/04-trending-refinements.css		#trendingMaster .trending-pair:not(#__av_prio_a#__av_prio_b)::before	background	transparent	radial-gradient(circle at 9% 9%, color-mix(in srgb, var(--avt-rank-color) 26%, transparent), transparent 14%),     radial-gradient(circle at 91% 91%, rgba(125,225,208,.16), transparent 16%)	68	95
src/css/trending/04-trending-refinements.css		#trendingMaster .trending-pair::before	inset	-1px	0	73	94
src/css/trending/04-trending-refinements.css		#trendingMaster .trending-pair::before	inset	-2px	0	82	94
src/css/trending/04-trending-refinements.css		#trendingMaster .trending-pair::before	border-radius	25px	inherit	73	94
src/css/trending/04-trending-refinements.css		#trendingMaster .trending-pair::before	border-radius	26px	inherit	82	94
src/css/trending/04-trending-refinements.css		#trendingMaster .trending-pair::before	padding	1px	0	73	94
src/css/trending/04-trending-refinements.css		#trendingMaster .trending-pair::before	padding	2px	0	82	94
src/css/trending/04-trending-refinements.css		#trendingMaster .trending-pair::before	filter	drop-shadow(0 0 4px color-mix(in srgb, var(--avt-rank-color) 8%, transparent))	drop-shadow(0 0 4px rgba(125,225,208,.42)) drop-shadow(0 0 9px color-mix(in srgb, var(--avt-rank-color) 22%, transparent))	73	82
src/css/trending/04-trending-refinements.css		#trendingMaster .trending-pair::after	left	12%	7px	74	92
src/css/trending/04-trending-refinements.css		#trendingMaster .trending-pair::after	left	8%	7px	84	92
src/css/trending/04-trending-refinements.css		#trendingMaster .trending-pair::after	right	12%	7px	74	92
src/css/trending/04-trending-refinements.css		#trendingMaster .trending-pair::after	right	8%	7px	84	92
src/css/trending/04-trending-refinements.css		#trendingMaster .trending-pair::after	bottom	-8px	6px	74	92
src/css/trending/04-trending-refinements.css		#trendingMaster .trending-pair::after	bottom	-12px	6px	84	92
src/css/trending/04-trending-refinements.css		#trendingMaster .trending-pair::after	height	28px	43%	74	92
src/css/trending/04-trending-refinements.css		#trendingMaster .trending-pair::after	height	34px	43%	84	92
src/css/trending/04-trending-refinements.css		#trendingMaster .trending-pair:not(#__av_prio_a#__av_prio_b)::after	animation	none	avtParticlesRise 7.5s linear infinite	75	93
src/css/trending/04-trending-refinements.css		#trendingMaster .trending-pair:not(#__av_prio_a#__av_prio_b)::after	animation	avtGlowSlide 3.8s ease-in-out infinite alternate	avtParticlesRise 7.5s linear infinite	85	93
src/css/trending/04-trending-refinements.css		#trendingMaster .trending-pair:hover::before, #trendingMaster .trending-pair:focus-within::before	filter	drop-shadow(0 0 8px color-mix(in srgb, var(--avt-rank-color) 18%, transparent))	drop-shadow(0 0 6px rgba(125,225,208,.58)) drop-shadow(0 0 13px color-mix(in srgb, var(--avt-rank-color) 34%, transparent))	76	86
src/css/trending/04-trending-refinements.css		#trendingMaster .trending-pair:not(#__av_prio_a#__av_prio_b)::before	opacity	.78	.72	83	95
src/css/trending/04-trending-refinements.css		#trendingMaster .trending-pair:not(#__av_prio_a#__av_prio_b)::before	animation	avtEdgeRunner 4.2s linear infinite	avtCornerPulse 3.4s ease-in-out infinite alternate	83	95
src/css/trending/04-trending-refinements.css		#trendingMaster .trending-pair::after	z-index	0	1	84	92
src/css/trending/04-trending-refinements.css		#trendingMaster .trending-pair::after	background-size	160% 100%	36px 46px, 52px 64px, 68px 78px, 88px 96px	84	92
src/css/trending/04-trending-refinements.css		#trendingMaster .trending-pair:not(#__av_prio_a#__av_prio_b)	padding-left	38px	7px	107	111
src/css/trending/04-trending-refinements.css		#trendingMaster .avt-caption:not(#__av_prio_a#__av_prio_b)	position	absolute	relative	109	112
src/css/trending/04-trending-refinements.css		#trendingMaster .avt-caption:not(#__av_prio_a#__av_prio_b)	left	7px	auto	109	112
src/css/trending/04-trending-refinements.css		#trendingMaster .avt-caption:not(#__av_prio_a#__av_prio_b)	top	12px	auto	109	112
src/css/trending/04-trending-refinements.css		#trendingMaster .avt-caption:not(#__av_prio_a#__av_prio_b)	bottom	12px	auto	109	112
src/css/trending/04-trending-refinements.css		#trendingMaster .avt-caption:not(#__av_prio_a#__av_prio_b)	width	28px	100%	109	112
src/css/trending/04-trending-refinements.css		#trendingMaster .avt-caption:not(#__av_prio_a#__av_prio_b)	padding	0	12px 10px 15px	109	112
src/css/trending/04-trending-refinements.css		#trendingMaster .avt-caption:not(#__av_prio_a#__av_prio_b)	align-items	center	flex-start	109	112
src/css/trending/04-trending-refinements.css		#trendingMaster .avt-caption:not(#__av_prio_a#__av_prio_b)	justify-content	center	flex-start	109	112
src/css/trending/04-trending-refinements.css		#trendingMaster .avt-title:not(#__av_prio_a#__av_prio_b)	max-height	100%	none	110	113
src/css/trending/04-trending-refinements.css		#trendingMaster .avt-title:not(#__av_prio_a#__av_prio_b)	display	block	-webkit-box	110	113
src/css/trending/04-trending-refinements.css		#trendingMaster .avt-title:not(#__av_prio_a#__av_prio_b)	white-space	nowrap	normal	110	113
src/css/trending/04-trending-refinements.css		#trendingMaster .avt-title:not(#__av_prio_a#__av_prio_b)	writing-mode	vertical-rl	horizontal-tb	110	113
src/css/trending/04-trending-refinements.css		#trendingMaster .avt-title:not(#__av_prio_a#__av_prio_b)	transform	rotate(180deg)	none	110	113
src/css/trending/04-trending-refinements.css		#trendingMaster .avt-title:not(#__av_prio_a#__av_prio_b)	line-height	1	1.2	110	113
src/css/trending/04-trending-refinements.css		#trendingMaster .avt-title:not(#__av_prio_a#__av_prio_b)	letter-spacing	.01em	-.01em	110	113
src/css/trending/05-trending-effects.css		#trendingMaster .avt-v31-fx::after	height	54px	36px	6	52
src/css/trending/05-trending-effects.css		#trendingMaster .avt-v31-fx::after	border-radius	50%	0 0 18px 18px	6	52
src/css/trending/05-trending-effects.css		#trendingMaster .avt-v31-fx::after	background	radial-gradient(ellipse, color-mix(in srgb, var(--avt-rank-color) 18%, rgba(120,210,198,.12)), transparent 70%)	linear-gradient(90deg, transparent 0%, color-mix(in srgb, var(--avt-rank-color) 10%, transparent) 18%, rgba(255,255,255,.05) 50%, color-mix(in srgb, var(--avt-rank-color) 12%, transparent) 82%, transparent 100%)	6	52
src/css/trending/05-trending-effects.css		#trendingMaster .avt-v31-fx::after	filter	blur(12px)	blur(10px)	6	52
src/css/trending/05-trending-effects.css		#trendingMaster .avt-v31-fx::after	opacity	.42	.38	6	52
src/css/trending/05-trending-effects.css		#trendingMaster .trending-pair:hover:not(#__av_prio_a#__av_prio_b), #trendingMaster .trending-pair:focus-within:not(#__av_prio_a#__av_prio_b)	border-color	color-mix(in srgb, var(--avt-rank-color) 30%, rgba(255,255,255,.05))	color-mix(in srgb, var(--avt-rank-color) 28%, rgba(255,255,255,.05))	17	59
src/css/trending/05-trending-effects.css		#trendingMaster .trending-pair:hover:not(#__av_prio_a#__av_prio_b), #trendingMaster .trending-pair:focus-within:not(#__av_prio_a#__av_prio_b)	box-shadow	0 14px 30px rgba(0,0,0,.30), 0 0 0 1px color-mix(in srgb, var(--avt-rank-color) 8%, transparent), 0 0 22px color-mix(in srgb, var(--avt-rank-color) 7%, transparent)	0 14px 30px rgba(0,0,0,.30), 0 0 0 1px color-mix(in srgb, var(--avt-rank-color) 7%, transparent), 0 0 18px color-mix(in srgb, var(--avt-rank-color) 5%, transparent)	17	59
src/css/trending/05-trending-effects.css		#trendingMaster .avt-v31-shard.s1:not(#__av_prio_a#__av_prio_b)	animation-duration	8.8s	11.5s	22	43
src/css/trending/05-trending-effects.css		#trendingMaster .avt-v31-shard.s2:not(#__av_prio_a#__av_prio_b)	animation-duration	10.6s	13.4s	23	44
src/css/trending/05-trending-effects.css		#trendingMaster .avt-v31-shard.s3:not(#__av_prio_a#__av_prio_b)	animation-duration	9.7s	12.6s	24	45
src/css/trending/05-trending-effects.css		#trendingMaster .avt-v31-shard.s4:not(#__av_prio_a#__av_prio_b)	animation-duration	11.8s	14.2s	25	46
src/css/trending/05-trending-effects.css		#trendingMaster .trending-pair:hover .avt-v31-shard.s1:not(#__av_prio_a#__av_prio_b), #trendingMaster .trending-pair:focus-within .avt-v31-shard.s1:not(#__av_prio_a#__av_prio_b)	animation-duration	7.2s	9.8s	26	47
src/css/trending/05-trending-effects.css		#trendingMaster .trending-pair:hover .avt-v31-shard.s2:not(#__av_prio_a#__av_prio_b), #trendingMaster .trending-pair:focus-within .avt-v31-shard.s2:not(#__av_prio_a#__av_prio_b)	animation-duration	8.6s	11.4s	27	48
src/css/trending/05-trending-effects.css		#trendingMaster .trending-pair:hover .avt-v31-shard.s3:not(#__av_prio_a#__av_prio_b), #trendingMaster .trending-pair:focus-within .avt-v31-shard.s3:not(#__av_prio_a#__av_prio_b)	animation-duration	7.9s	10.7s	28	49
src/css/trending/05-trending-effects.css		#trendingMaster .trending-pair:hover .avt-v31-shard.s4:not(#__av_prio_a#__av_prio_b), #trendingMaster .trending-pair:focus-within .avt-v31-shard.s4:not(#__av_prio_a#__av_prio_b)	animation-duration	9.4s	12.2s	29	50
src/css/trending/05-trending-effects.css		#trendingMaster .avt-v31-fx:not(#__av_prio_a#__av_prio_b)::after	content	none	""	30	53
src/css/trending/06-trending-final.css		#trendingMaster .section-header:not(#__av_prio_a#__av_prio_b)	padding-inline	2px	0	1	10
src/css/trending/06-trending-final.css		#trendingMaster .trending-row-meta-left:not(#__av_prio_a#__av_prio_b), #trendingMaster .trending-row-meta-right:not(#__av_prio_a#__av_prio_b)	top	4px	7px	16	17
